topicid,word,count
0,etm,0.0674395814200784
0,your,0.007960863690864
0,or,0.00776203070929352
0,out,0.00475916502034155
0,bad,0.00415018483428746
0,issues,0.00394571240008763
0,be,0.00386934829526188
0,problems,0.00337752823138085
0,a,0.00327592814157387
0,cleaning,0.00271417368965346
0,could,0.00261513241717896
0,easier,0.00245172912119958
0,going,0.00244343863934159
0,switch,0.00240992078260378
0,sticking,0.00228526959104302
0,ifrom,0.0022427963864382
0,is,0.00220944004633534
0,neutral,0.00189100259773138
0,solenoids,0.00181065904745613
0,problem,0.00175458944788862
1,speed,0.0133411423560151
1,throttle,0.00936907130615139
1,sensor,0.00735245610608439
1,electronic,0.00598224053636939
1,news,0.00463442292999834
1,vehicle,0.0045992883574503
1,any,0.00424270899736739
1,rpm,0.00373201727469618
1,body,0.00342137004272283
1,yet,0.00333175736468788
1,engine,0.00248725595117577
1,excellent,0.00216079896455762
1,set,0.00188121532320404
1,position,0.00168115724802588
1,missing,0.0016104220645627
1,usa,0.00155563068209625
1,vvt,0.00151347739681248
1,a,0.00141712451271454
1,tuning,0.00141201022940415
1,incorrectly,0.00136564453798336
2,the,0.0795737409550316
2,to,0.0255389340627931
2,it,0.0231768196273037
2,i,0.0230228706602659
2,is,0.0216578362136307
2,and,0.0209953148867403
2,you,0.0102833784378839
2,have,0.0102765945576879
2,on,0.0101737320520645
2,a,0.00943770945625163
2,that,0.00850779670541133
2,car,0.00728952698392782
2,for,0.0071196230919707
2,software,0.00681760993790857
2,so,0.00670615643065138
2,of,0.00634886404275224
2,be,0.00622025172145951
2,was,0.00608309857636954
2,in,0.00533285681709548
2,had,0.00530170558578506
3,control,0.0296679645029562
3,module,0.0188040899477452
3,fault,0.0135961995626337
3,s70,0.00723663469070485
3,s80,0.00670987505469904
3,2,0.00601378267226336
3,boost,0.0055984125840853
3,valve,0.0050928431117107
3,found,0.00336881818435423
3,intermittent,0.00321278418315999
3,permanent,0.00320260786767694
3,1999,0.00319943854602447
3,high,0.00277265682182388
3,communication,0.00276635944723625
3,siren,0.00261636502293595
3,solenoid,0.0024876719399986
3,active,0.00246560920200512
3,too,0.00229532000345294
3,cruise,0.00199363888263517
3,tc,0.00197620583887387
4,lincoln,0.00418894612925187
4,be,0.00178311631996839
4,a,0.00128065315156311
4,with,0.00119010371677794
4,its,0.00105085125191686
4,my,0.00101831214593403
4,in,0.000969519669905507
4,this,0.000967258520615028
4,i,0.000957058065885512
4,will,0.000943614269522703
4,at,0.000923381563507171
4,s80,0.000913406261519559
4,are,0.000908665073057086
4,not,0.00090349681816338
4,your,0.00090193613485782
4,on,0.000888041964675295
4,am,0.000874278813851294
4,of,0.000869667327658594
4,and,0.000860645069887462
4,for,0.000860500267655684
5,a,0.0188583457664521
5,volvo,0.0141268672380666
5,v70,0.00487307285007165
5,its,0.00377356428265222
5,controls,0.00249809688781226
5,computer,0.00242511173052817
5,repair,0.00236251439269209
5,v70xc,0.00205071698579187
5,records,0.0020346549033515
5,with,0.00192434550274541
5,99,0.00183183923287566
5,real,0.0017834395873207
5,easy,0.0017500849413595
5,s80,0.00130989765809956
5,are,0.00130629055036158
5,of,0.00125118466163603
5,get,0.00123880712952381
5,my,0.00119082119616421
5,first,0.00118569265040702
5,it,0.00113971451702113
6,off,0.0161124860941511
6,some,0.00704127904202666
6,ignition,0.00398902236352108
6,post,0.00352508691411255
6,dstc,0.00350277542982745
6,life,0.00298986189455831
6,i,0.00245938778474808
6,more,0.00234030864604752
6,pictures,0.00225457497474326
6,short,0.00221162667501622
6,way,0.00213785774828164
6,80,0.00207203431778985
6,gle,0.00204365256712167
6,yes,0.00189920205534749
6,took,0.00188626217019694
6,its,0.00179350490009174
6,shots,0.00143148438384343
6,shot,0.00141503978942752
6,a,0.00136484300797239
6,my,0.00130030404872128
