topicid,word,count
0,clutch,0.00605622464159397
0,tcm,0.00479523119665275
0,mode,0.00478886351013085
0,cv,0.00385219277313495
0,shifting,0.00359474202802832
0,axle,0.00287426023956118
0,the,0.0025895029555748
0,checking,0.00240885026184769
0,program,0.00181711688984127
0,joints,0.00181536729108329
0,to,0.00167251898872501
0,are,0.00166791378625404
0,wtf,0.00158866215771068
0,sport,0.0015841100638053
0,economy,0.00156201657355798
0,joint,0.0015324129472982
0,p0237,0.00146590420114929
0,it,0.00142532805973734
0,was,0.00126347021871801
0,good,0.00111479789856923
1,transmission,0.0243808525496841
1,service,0.00553773825698584
1,driving,0.00486874824357348
1,while,0.00377579466981372
1,was,0.00365301505355815
1,or,0.00341654266384841
1,new,0.0031886791962749
1,and,0.00287054421269068
1,i,0.00281806436506039
1,in,0.00220931551545792
1,vehicle,0.00197125558627197
1,to,0.00191629715937914
1,3,0.0017853913219733
1,the,0.00175995902755327
1,on,0.00167722270111126
1,gear,0.00165000356591195
1,required,0.00138197771809339
1,message,0.00132547294131317
1,urgent,0.00113526206535699
1,my,0.00106726268653713
2,4,0.0140500260497225
2,i,0.00665835178593857
2,parking,0.00243585493269795
2,to,0.0023235839574688
2,rear,0.00181939343354625
2,times,0.00152133359233432
2,lights,0.00149982106940998
2,or,0.00148149040697046
2,a,0.00113997315825588
2,and,0.00107882115550233
2,with,0.00106359569656877
2,months,0.00103340017246635
2,time,0.00102464552180264
2,alternator,0.000994900510066773
2,no,0.000967812053016807
2,on,0.000965561358410138
2,out,0.000927402622272868
2,ground,0.000922610321064381
2,stc,0.000916185979702078
2,v70,0.000877971633396915
3,reg,0.0338422593741579
3,2,0.00903758280361327
3,awd,0.00592280114152042
3,5t,0.00404243735768093
3,solenoid,0.00396400368998488
3,shift,0.00361270884883148
3,fault,0.0016736633702459
3,s1,0.00100465280322695
3,hydraulic,0.0010043456417404
3,5cyl,0.0009788884198208
3,3,0.000769214271255832
3,i,0.000738054188531184
3,gear,0.000636206271930004
3,5,0.000616039545758027
3,left,0.000588064472334992
3,different,0.000582935727714893
3,light,0.000582127881618996
3,are,0.00055456381216626
3,removing,0.000547240869054308
3,and,0.000537566676343496
4,it,0.0348125702730872
4,and,0.0296422863475397
4,is,0.0283808660416339
4,the,0.0182253272957815
4,that,0.0167950107138053
4,i,0.0162494231118718
4,on,0.0161709031339964
4,car,0.0113439298231775
4,a,0.00910926397825172
4,can,0.00907040459403732
4,with,0.00868396240832224
4,just,0.00726426041291684
4,for,0.0066756633676036
4,up,0.00649913004349323
4,t6,0.00641461578638727
4,trans,0.00631601007950015
4,my,0.00618394042934779
4,s80,0.00609418659085051
4,at,0.00562521900330472
4,this,0.00539342195970407
5,a,0.0511741117542144
5,to,0.0271996111717837
5,i,0.0247423840958199
5,have,0.0181962933123607
5,go,0.00617756440754918
5,dealer,0.00525602099046784
5,codes,0.0050440302845026
5,one,0.00469227060784049
5,had,0.00337431784935471
5,other,0.0031421483606498
5,my,0.00301641869085942
5,get,0.00298368876557183
5,code,0.00272360822564044
5,like,0.00231275325830245
5,anyone,0.00228585457083501
5,or,0.00212982053489601
5,for,0.00177230565268472
5,problem,0.00173247908644179
5,shell,0.00170585518594703
5,got,0.00168636898574136
6,the,0.0891707110765506
6,to,0.0218101212893089
6,you,0.0205528729608664
6,it,0.019620915239685
6,of,0.0137776981322414
6,in,0.0129137778034358
6,if,0.0119527487295741
6,be,0.00992265955553237
6,not,0.00891838409026559
6,but,0.00857392690842685
6,i,0.00847125507639616
6,and,0.00820468201090179
6,for,0.00719077337070942
6,out,0.00709654841603598
6,do,0.00678964586000434
6,would,0.00658276631876878
6,fluid,0.00652123447747007
6,will,0.006178022994295
6,drive,0.00538389867224531
6,like,0.00500147634518665
