topicid,word,count
0,you,0.00681180430685561
0,radio,0.00451008760697733
0,if,0.00244873662228088
0,what,0.00239592596300071
0,any,0.00236475543584998
0,do,0.0023565783103493
0,can,0.00234932847326841
0,so,0.00211373123104476
0,does,0.00210332678666776
0,need,0.00207192858641628
0,warning,0.0020664834896295
0,will,0.00205770427723956
0,also,0.00199108893293215
0,just,0.00198068000672905
0,get,0.00194690256110054
0,are,0.00192541632459973
0,could,0.00192218460028152
0,rear,0.00189469124076219
0,way,0.00188200860470526
0,2,0.00184346162475113
0,part,0.00180590622359394
0,did,0.00180095345701264
0,for the,0.00179200315193955
0,need to,0.00171257781310405
0,your,0.00167752626686345
0,all,0.0016543251300343
0,system,0.00164653408997258
0,it is,0.00161640116402482
0,with the,0.00160486827321
0,then,0.00158911657915982
0,work,0.00158276683965758
0,unit,0.00156420393665622
0,i have,0.00155996006627942
0,into,0.0015238555703564
0,new,0.00152237948510437
0,know,0.00150271084767979
0,find,0.00150186794318214
0,like,0.00150153465336544
0,one,0.00150141287427936
0,the car,0.00150062902397628
0,up,0.00149138070283545
0,code,0.00148988595341763
0,front,0.00148321438424351
0,have to,0.00146005286924823
0,about,0.001447656207847
0,replace,0.0014428812411758
0,back,0.00144028092259522
0,am,0.00141043187849761
0,air,0.00140622725116074
0,how,0.00140053346139668
0,is the,0.00139101577518456
0,put,0.0013870178341171
0,from the,0.00137589971048467
0,by,0.00137300069715778
0,right,0.00137178249654872
0,module,0.00137170638691843
0,under,0.00136950990275197
0,low,0.00136872608248134
0,3,0.0013658078525549
0,only,0.00135842738439528
0,there is,0.00135214868812699
0,installed,0.00135179202571981
0,is a,0.00135127846011762
0,to be,0.00135055606249056
0,the dealer,0.0013406387070145
0,see,0.00132815366313701
0,i would,0.00131517139277853
0,some,0.00131469589311516
0,have the,0.00131380791688474
0,have a,0.00131113655266028
0,i believe,0.00130677450350003
0,still,0.00129788966650469
0,go,0.00129617373359025
0,sound,0.00129254203099487
0,where,0.00128630459644218
0,dash,0.00127750300829805
0,replace the,0.0012765875416138
0,its,0.00127617956229247
0,me,0.00127552640745183
0,purchased,0.00127462303384362
0,wrong,0.00127378689394639
0,sure,0.00126443502116728
0,control,0.00125643899999819
0,believe,0.00125524444645741
0,center,0.00125308572078269
0,without,0.00124336809459355
0,fine,0.00123872633340694
0,really,0.00123737530633773
0,to get,0.00123696761617537
0,come,0.00123305340963873
0,other,0.00122950129942708
0,the front,0.00122299322583808
0,through,0.00122280804434655
0,want,0.00122126607955053
0,which,0.00121991523003697
0,help,0.0012183244874831
0,4,0.00121754204720046
0,should,0.00121486696199352
0,light,0.0012067464976629
0,more,0.00119718627260061
1,you,0.00632136410678394
1,radio,0.00620231468862243
1,if,0.00377567311354959
1,get,0.00298493840817237
1,did,0.00281872347666245
1,will,0.0026332125664662
1,what,0.00253347740558043
1,can,0.00253303442082698
1,are,0.00228804044976937
1,also,0.00224507739376457
1,so,0.00221658866089833
1,does,0.00206943477574666
1,could,0.00197617364756689
1,need,0.0019692928195364
1,just,0.00192277816324424
1,do,0.00189164977888324
1,i have,0.00185608602964
1,system,0.00184064729047856
1,it is,0.00181359693496728
1,work,0.00179103654221714
1,find,0.00178301639886514
1,with the,0.00176262810072841
1,code,0.00173663841696739
1,for the,0.00172787129412029
1,any,0.00172180780689317
1,your,0.00170444849443061
1,need to,0.00167208818416057
1,the car,0.00166341128212887
1,unit,0.00166336273406135
1,all,0.00165899029290429
1,rear,0.00164343765408412
1,like,0.00157988682620497
1,have to,0.00155273976568448
1,how,0.00153547010817698
1,one,0.00152843638090382
1,only,0.00151261043542328
1,new,0.00150709603905907
